head,relation,tail
POST_73,mentionsEntity,Decisive World Cup Qualifierunfilteredreporting
POST_73,mentionsEntity,Tikolo Targets Kenya
POST_73,mentionsEntity,cup qualifierunfilteredreporting
POST_73,mentionsEntity,decisive world
POST_73,mentionsEntity,kenya in
POST_73,mentionsEntity,tikolo targets
POST_73,postedAtHour,6
POST_73,postedAtMonth,Sep
POST_73,postedAtYear,2025
POST_74,hasHashtag,#cwc2025
POST_74,hasHashtag,#indvsl
POST_74,hasHashtag,#tv9malayalamindia
POST_74,hasHashtag,#womeninblue
POST_74,hasKeyword,cwc
POST_74,hasKeyword,cwc2025
POST_74,hasNumber,59
POST_74,hasSentiment,sent_neutral
POST_74,isAboutEvent,2025
POST_74,isAboutEvent,Cricket
POST_74,isAboutEvent,Cup
POST_74,isAboutEvent,World
POST_74,mentionsEntity,Sri Lanka
POST_74,mentionsEntity,vs sri
POST_74,postedAtHour,6
POST_74,postedAtMonth,Sep
POST_74,postedAtYear,2025
POST_75,hasHashtag,#indwvsslw
POST_75,hasKeyword,cricket world cup
POST_75,hasKeyword,world cup
POST_75,hasKeyword,world cup 2025
POST_75,hasNumber,2025
POST_75,hasNumber,211
POST_75,hasNumber,271
POST_75,hasNumber,30
POST_75,hasNumber,42.3
POST_75,hasNumber,59
POST_75,hasSentiment,sent_negative
POST_75,isAboutEvent,2025
POST_75,isAboutEvent,Cricket
POST_75,isAboutEvent,Cup
POST_75,isAboutEvent,World
POST_75,mentionsEntity,Barsapara Stadium
POST_75,mentionsEntity,Cricket World Cup
POST_75,mentionsEntity,Guwahati
POST_75,mentionsEntity,Indian
POST_75,mentionsEntity,September
POST_75,mentionsEntity,Sri Lanka
POST_75,mentionsEntity,Sri Lankan
POST_75,mentionsEntity,Women
POST_75,mentionsEntity,adjusted target
POST_75,mentionsEntity,at barsapara
POST_75,mentionsEntity,held on
POST_75,mentionsEntity,indian women
POST_75,mentionsEntity,lankan women
POST_75,mentionsEntity,match of
POST_75,mentionsEntity,out for
POST_75,mentionsEntity,runs in
POST_75,mentionsEntity,s cricket
POST_75,mentionsEntity,s team
POST_75,mentionsEntity,sri lanka
POST_75,mentionsEntity,stadium in
POST_75,mentionsEntity,team defeated
POST_75,mentionsEntity,the icc
POST_75,mentionsEntity,the opening
POST_75,mentionsEntity,the sri
POST_75,mentionsEntity,was bowled
POST_75,mentionsEntity,world cup
POST_75,postedAtHour,6
POST_75,postedAtMonth,Sep
POST_75,postedAtYear,2025
POST_76,hasHashtag,#indvslfind
POST_76,hasKeyword,cwc
POST_76,hasKeyword,cwc25
POST_76,hasKeyword,world cup
POST_76,hasSentiment,sent_positive
POST_76,isAboutEvent,2025
POST_76,isAboutEvent,Cricket
POST_76,isAboutEvent,Cup
POST_76,isAboutEvent,World
POST_76,mentionsEntity,India
POST_76,mentionsEntity,World Cup
POST_76,mentionsEntity,an important
POST_76,mentionsEntity,campaign with
POST_76,mentionsEntity,india begin
POST_76,mentionsEntity,indvslfind the
POST_76,mentionsEntity,scorecard here
POST_76,mentionsEntity,their home
POST_76,mentionsEntity,world cup
POST_76,mentionsUser,fastqcb
POST_76,mentionsUser,mpandey03
POST_76,mentionsUser,yolacricket
POST_76,postedAtHour,6
POST_76,postedAtMonth,Sep
POST_76,postedAtYear,2025
POST_77,hasHashtag,#iccwomensworldcup2025
POST_77,hasKeyword,cricket world cup
POST_77,hasKeyword,world cup
POST_77,hasKeyword,world cup 2025
POST_77,hasNumber,2025
POST_77,hasNumber,211
POST_77,hasNumber,269/8
POST_77,hasNumber,45.4
POST_77,hasNumber,47
POST_77,hasNumber,59
POST_77,hasSentiment,sent_neutral
POST_77,isAboutEvent,2025
POST_77,isAboutEvent,Cricket
POST_77,isAboutEvent,Cup
POST_77,isAboutEvent,World
POST_77,mentionsEntity,Assam
POST_77,mentionsEntity,Guwahati
POST_77,mentionsEntity,Indian Women Cricket
POST_77,mentionsEntity,Srilanka Women Cricket
POST_77,mentionsEntity,Women Cricket World Cup
POST_77,mentionsEntity,cricket team
POST_77,mentionsEntity,cricket world
POST_77,mentionsEntity,icc women
POST_77,mentionsEntity,in guwahati
POST_77,mentionsEntity,indian women
POST_77,mentionsEntity,runs in
POST_77,mentionsEntity,srilanka women
POST_77,mentionsEntity,team beat
POST_77,postedAtHour,6
POST_77,postedAtMonth,Sep
POST_77,postedAtYear,2025
POST_78,hasHashtag,#indianwomencricket
POST_78,hasHashtag,#indiawvssrilankaw
POST_78,hasHashtag,#kairalinews
POST_78,hasHashtag,#womenworldcup
POST_78,hasSentiment,sent_neutral
POST_78,isAboutEvent,None
POST_78,postedAtHour,6
POST_78,postedAtMonth,Sep
POST_78,postedAtYear,2025
POST_79,hasHashtag,#cwc25latestly
POST_79,hasHashtag,#iccwomensworldcup2025
POST_79,hasHashtag,#indvsl
POST_79,hasHashtag,#indwvslw
POST_79,hasKeyword,cwc
POST_79,hasKeyword,cwc25
POST_79,hasKeyword,world cup
POST_79,hasKeyword,world cup 2025
POST_79,hasNumber,2025
POST_79,hasNumber,59
POST_79,hasSentiment,sent_positive
POST_79,isAboutEvent,2025
POST_79,isAboutEvent,Cricket
POST_79,isAboutEvent,Cup
POST_79,isAboutEvent,World
POST_79,mentionsEntity,Deepti Sharma
POST_79,mentionsEntity,Harmanpreet Kaur
POST_79,mentionsEntity,India
POST_79,mentionsEntity,Runs
POST_79,mentionsEntity,Side Secure Comprehensive Win
POST_79,mentionsEntity,Sneh Rana Shine
POST_79,mentionsEntity,Sri Lanka Highlights
POST_79,mentionsEntity,Win
POST_79,mentionsEntity,Women
POST_79,mentionsEntity,World Cup
POST_79,mentionsEntity,deepti sharma
POST_79,mentionsEntity,harmanpreet kaur
POST_79,mentionsEntity,highlights of
POST_79,mentionsEntity,icc women
POST_79,mentionsEntity,india vs
POST_79,mentionsEntity,led side
POST_79,mentionsEntity,s world
POST_79,mentionsEntity,secure comprehensive
POST_79,mentionsEntity,shine as
POST_79,mentionsEntity,sneh rana
POST_79,mentionsEntity,sri lanka
POST_79,mentionsEntity,w win
POST_79,postedAtHour,6
POST_79,postedAtMonth,Sep
POST_79,postedAtYear,2025
POST_8,hasHashtag,#indiancricketwith
POST_8,hasHashtag,#womenscricketworldcup
POST_8,hasKeyword,cricketworldcup
POST_8,hasSentiment,sent_positive
POST_8,isAboutEvent,2025
POST_8,isAboutEvent,Cricket
POST_8,isAboutEvent,Cup
POST_8,isAboutEvent,World
POST_8,mentionsEntity,Good
POST_8,mentionsEntity,for the
POST_8,mentionsEntity,for them
POST_8,mentionsEntity,good start
POST_8,mentionsEntity,in the
POST_8,mentionsEntity,in their
POST_8,mentionsEntity,indiancricketwith their
POST_8,mentionsEntity,kickoff win
POST_8,mentionsEntity,m rooting
POST_8,mentionsEntity,something they
POST_8,mentionsEntity,t done
POST_8,mentionsEntity,the tournament
POST_8,mentionsEntity,to win
POST_8,mentionsEntity,women of
POST_8,postedAtHour,11
POST_8,postedAtMonth,Sep
POST_8,postedAtYear,2025
POST_80,hasHashtag,#deeptishama
POST_80,hasHashtag,#indvsslthesportstak
POST_80,hasKeyword,women's world cup
POST_80,hasKeyword,world cup
POST_80,hasKeyword,world cup opener
POST_80,hasNumber,59
POST_80,hasSentiment,sent_neutral
POST_80,isAboutEvent,2025
POST_80,isAboutEvent,Cricket
POST_80,isAboutEvent,Cup
POST_80,isAboutEvent,World
POST_80,mentionsEntity,Amanjot Star
POST_80,mentionsEntity,Deepti Sharma
POST_80,mentionsEntity,India
POST_80,mentionsEntity,Sri Lanka
POST_80,mentionsEntity,Women
POST_80,mentionsEntity,World Cup
POST_80,mentionsEntity,and amanjot
POST_80,mentionsEntity,cup opener
POST_80,mentionsEntity,deepti sharma
POST_80,mentionsEntity,dominant women
POST_80,mentionsEntity,ind vs
POST_80,mentionsEntity,india crush
POST_80,mentionsEntity,runs in
POST_80,mentionsEntity,s world
POST_80,mentionsEntity,sri lanka
POST_80,mentionsEntity,star as
POST_80,postedAtHour,6
POST_80,postedAtMonth,Sep
POST_80,postedAtYear,2025
POST_81,hasHashtag,#cwc2025
POST_81,hasHashtag,#indvsslindiatoday
POST_81,hasKeyword,cwc
POST_81,hasKeyword,cwc2025
POST_81,hasKeyword,world cup
POST_81,hasNumber,59
POST_81,hasSentiment,sent_positive
POST_81,isAboutEvent,2025
POST_81,isAboutEvent,Cricket
POST_81,isAboutEvent,Cup
POST_81,isAboutEvent,World
POST_81,mentionsEntity,Deepti Sharma
POST_81,mentionsEntity,India
POST_81,mentionsEntity,Sneh Rana
POST_81,mentionsEntity,Sri Lanka
POST_81,mentionsEntity,World Cup
POST_81,mentionsEntity,a brilliant
POST_81,mentionsEntity,around and
POST_81,mentionsEntity,by deepti
POST_81,mentionsEntity,campaign with
POST_81,mentionsEntity,helps india
POST_81,mentionsEntity,kickstart their
POST_81,mentionsEntity,over sri
POST_81,mentionsEntity,round showcase
POST_81,mentionsEntity,run win
POST_81,mentionsEntity,sharma and
POST_81,mentionsEntity,sneh rana
POST_81,mentionsEntity,turn things
POST_81,mentionsEntity,world cup
POST_81,postedAtHour,6
POST_81,postedAtMonth,Sep
POST_81,postedAtYear,2025
POST_82,hasHashtag,#womensworldcupmaharashtratimes
POST_82,hasSentiment,sent_neutral
POST_82,isAboutEvent,None
POST_82,mentionsEntity,ind vs
POST_82,postedAtHour,6
POST_82,postedAtMonth,Sep
POST_82,postedAtYear,2025
POST_83,hasHashtag,#cricket
POST_83,hasHashtag,#indvsl
POST_83,hasHashtag,#indvsslscorecard
POST_83,hasKeyword,cwc
POST_83,hasKeyword,cwc25
POST_83,hasKeyword,world cup
POST_83,hasKeyword,world cup 2025
POST_83,hasNumber,2025
POST_83,hasNumber,211
POST_83,hasNumber,269/8
POST_83,hasNumber,59
POST_83,hasSentiment,sent_neutral
POST_83,isAboutEvent,2025
POST_83,isAboutEvent,Cricket
POST_83,isAboutEvent,Cup
POST_83,isAboutEvent,World
POST_83,mentionsEntity,Cricket
POST_83,mentionsEntity,India
POST_83,mentionsEntity,Sri Lanka
POST_83,mentionsEntity,Women
POST_83,mentionsEntity,World Cup
POST_83,mentionsEntity,beat sri
POST_83,mentionsEntity,dls method
POST_83,mentionsEntity,in women
POST_83,mentionsEntity,s odi
POST_83,mentionsEntity,world cup
POST_83,postedAtHour,6
POST_83,postedAtMonth,Sep
POST_83,postedAtYear,2025
POST_84,hasHashtag,#indvssl
POST_84,hasHashtag,#womencricketndtv
POST_84,hasNumber,59
POST_84,hasSentiment,sent_neutral
POST_84,isAboutEvent,None
POST_84,mentionsEntity,India
POST_84,mentionsEntity,Sri Lanka Match Live Score
POST_84,mentionsEntity,india vs
POST_84,mentionsEntity,match live
POST_84,mentionsEntity,sri lanka
POST_84,postedAtHour,6
POST_84,postedAtMonth,Sep
POST_84,postedAtYear,2025
POST_85,hasKeyword,cricket world cup
POST_85,hasKeyword,world cup
POST_85,hasNumber,2023
POST_85,hasNumber,2025
POST_85,hasSentiment,sent_positive
POST_85,isAboutEvent,2025
POST_85,isAboutEvent,Cricket
POST_85,isAboutEvent,Cup
POST_85,isAboutEvent,World
POST_85,mentionsEntity,After Pakistan
POST_85,mentionsEntity,Cricket World Cup
POST_85,mentionsEntity,Gaza
POST_85,mentionsEntity,In
POST_85,mentionsEntity,Mohammad Rizwan
POST_85,mentionsEntity,One
POST_85,mentionsEntity,Palestine
POST_85,mentionsEntity,Sri Lanka
POST_85,mentionsEntity,a solidarity
POST_85,mentionsEntity,after pakistan
POST_85,mentionsEntity,against sri
POST_85,mentionsEntity,brothers and
POST_85,mentionsEntity,century and
POST_85,mentionsEntity,dedicated the
POST_85,mentionsEntity,during the
POST_85,mentionsEntity,event for
POST_85,mentionsEntity,example is
POST_85,mentionsEntity,following his
POST_85,mentionsEntity,icc cricket
POST_85,mentionsEntity,in gaza
POST_85,mentionsEntity,lives lost
POST_85,mentionsEntity,match performance
POST_85,mentionsEntity,mohammad rizwan
POST_85,mentionsEntity,one notable
POST_85,mentionsEntity,palestine with
POST_85,mentionsEntity,post on
POST_85,mentionsEntity,psl held
POST_85,mentionsEntity,s win
POST_85,mentionsEntity,sisters in
POST_85,mentionsEntity,the ambassador
POST_85,mentionsEntity,the hbl
POST_85,mentionsEntity,uniting for
POST_85,mentionsEntity,via a
POST_85,mentionsEntity,victory to
POST_85,mentionsEntity,world cup
POST_85,postedAtHour,6
POST_85,postedAtMonth,Sep
POST_85,postedAtYear,2025
POST_86,hasKeyword,cricket world cup
POST_86,hasKeyword,world cup
POST_86,hasKeyword,world cup 2025
POST_86,hasNumber,124/6
POST_86,hasNumber,2025
POST_86,hasNumber,59
POST_86,hasSentiment,sent_positive
POST_86,isAboutEvent,2025
POST_86,isAboutEvent,Cricket
POST_86,isAboutEvent,Cup
POST_86,isAboutEvent,World
POST_86,mentionsEntity,Cricket World Cup
POST_86,mentionsEntity,India
POST_86,mentionsEntity,Sri Lanka
POST_86,mentionsEntity,a good
POST_86,mentionsEntity,being reduced
POST_86,mentionsEntity,big win
POST_86,mentionsEntity,by sri
POST_86,mentionsEntity,first match
POST_86,mentionsEntity,for india
POST_86,mentionsEntity,india got
POST_86,mentionsEntity,off to
POST_86,mentionsEntity,runs after
POST_86,mentionsEntity,start in
POST_86,mentionsEntity,the cricket
POST_86,mentionsEntity,winning the
POST_86,mentionsEntity,world cup
POST_86,postedAtHour,6
POST_86,postedAtMonth,Sep
POST_86,postedAtYear,2025
POST_87,hasHashtag,#cwc25
POST_87,hasHashtag,#indvsl
POST_87,hasHashtag,#teamindia
POST_87,hasKeyword,cwc
POST_87,hasKeyword,cwc25
POST_87,hasKeyword,world cup
POST_87,hasKeyword,world cup 2025
POST_87,hasNumber,202
POST_87,hasNumber,2025
POST_87,hasNumber,59
POST_87,hasSentiment,sent_neutral
POST_87,isAboutEvent,2025
POST_87,isAboutEvent,Cricket
POST_87,isAboutEvent,Cup
POST_87,isAboutEvent,World
POST_87,mentionsEntity,India
POST_87,mentionsEntity,Method
POST_87,mentionsEntity,Run
POST_87,mentionsEntity,Women
POST_87,mentionsEntity,Won
POST_87,mentionsEntity,World Cup
POST_87,mentionsEntity,l method
POST_87,mentionsEntity,won by
POST_87,mentionsEntity,world cup
POST_87,postedAtHour,6
POST_87,postedAtMonth,Sep
POST_87,postedAtYear,2025
POST_88,hasHashtag,#cwc25
POST_88,hasHashtag,#indvsl
POST_88,hasHashtag,#teamindia
POST_88,hasKeyword,cwc
POST_88,hasKeyword,cwc25
POST_88,hasKeyword,world cup
POST_88,hasKeyword,world cup 2025
POST_88,hasNumber,202
POST_88,hasNumber,2025
POST_88,hasNumber,211
POST_88,hasNumber,3
POST_88,hasNumber,45.4
POST_88,hasNumber,8
POST_88,hasSentiment,sent_neutral
POST_88,isAboutEvent,2025
POST_88,isAboutEvent,Cricket
POST_88,isAboutEvent,Cup
POST_88,isAboutEvent,World
POST_88,mentionsEntity,Inoka Ranaweera
POST_88,mentionsEntity,Pratika Rawal
POST_88,mentionsEntity,Sri Lanka
POST_88,mentionsEntity,Women
POST_88,mentionsEntity,World Cup
POST_88,mentionsEntity,all outbit
POST_88,mentionsEntity,inoka ranaweera
POST_88,mentionsEntity,lbw pratika
POST_88,mentionsEntity,sri lanka
POST_88,mentionsEntity,world cup
POST_88,mentionsUser,mahikachikuuu
POST_88,postedAtHour,6
POST_88,postedAtMonth,Sep
POST_88,postedAtYear,2025
POST_89,hasHashtag,#cricketindiamykhel
POST_89,hasHashtag,#wwc2025
POST_89,hasKeyword,world cup
POST_89,hasKeyword,world cup 2025
POST_89,hasKeyword,wwc2025
POST_89,hasNumber,142
POST_89,hasNumber,2025
POST_89,hasNumber,3
POST_89,hasNumber,53
POST_89,hasSentiment,sent_neutral
POST_89,isAboutEvent,2025
POST_89,isAboutEvent,Cricket
POST_89,isAboutEvent,Cup
POST_89,isAboutEvent,World
POST_89,mentionsEntity,Deepti Sharma
POST_89,mentionsEntity,Her
POST_89,mentionsEntity,India
POST_89,mentionsEntity,Neetu David
POST_89,mentionsEntity,Sri Lanka
POST_89,mentionsEntity,Women
POST_89,mentionsEntity,World Cup
POST_89,mentionsEntity,against sri
POST_89,mentionsEntity,becomes india
POST_89,mentionsEntity,david with
POST_89,mentionsEntity,deepti sharma
POST_89,mentionsEntity,her brilliant
POST_89,mentionsEntity,highest wicket
POST_89,mentionsEntity,including a
POST_89,mentionsEntity,key wickets
POST_89,mentionsEntity,lanka in
POST_89,mentionsEntity,round show
POST_89,mentionsEntity,runs and
POST_89,mentionsEntity,s world
POST_89,mentionsEntity,surpassing neetu
POST_89,mentionsEntity,taker in
POST_89,postedAtHour,6
POST_89,postedAtMonth,Sep
POST_89,postedAtYear,2025
POST_9,hasNumber,2025/10/01/
POST_9,hasNumber,۱۷
POST_9,hasNumber,۲۰۲۵
POST_9,hasSentiment,sent_neutral
POST_9,isAboutEvent,None
POST_9,postedAtHour,10
POST_9,postedAtMonth,Sep
POST_9,postedAtYear,2025
POST_90,hasKeyword,cricket world cup
POST_90,hasKeyword,world cup
POST_90,hasKeyword,world cup 2025
POST_90,hasNumber,2025
POST_90,hasSentiment,sent_neutral
POST_90,isAboutEvent,2025
POST_90,isAboutEvent,Cricket
POST_90,isAboutEvent,Cup
POST_90,isAboutEvent,World
POST_90,mentionsEntity,Womens Cricket World Cup
POST_90,mentionsEntity,womens cricket
POST_90,mentionsEntity,world cup
POST_90,postedAtHour,6
POST_90,postedAtMonth,Sep
POST_90,postedAtYear,2025
POST_91,hasSentiment,sent_neutral
POST_91,isAboutEvent,None
POST_91,mentionsEntity,Asia
POST_91,mentionsEntity,Australia Cup
POST_91,mentionsEntity,Former Socceroos
POST_91,mentionsEntity,League
POST_91,mentionsEntity,Mark Milligan
POST_91,mentionsEntity,Newcastle Jets
POST_91,mentionsEntity,asia after
POST_91,mentionsEntity,captain and
POST_91,mentionsEntity,chase success
POST_91,mentionsEntity,cup triumph
POST_91,mentionsEntity,former socceroos
POST_91,mentionsEntity,in the
POST_91,mentionsEntity,jets coach
POST_91,mentionsEntity,league and
POST_91,mentionsEntity,mark milligan
POST_91,mentionsEntity,now newcastle
POST_91,mentionsEntity,team to
POST_91,mentionsEntity,their australia
POST_91,mentionsEntity,wants his
POST_91,postedAtHour,2
POST_91,postedAtMonth,Oct
POST_91,postedAtYear,2025
POST_92,hasKeyword,world cup
POST_92,hasSentiment,sent_neutral
POST_92,isAboutEvent,2025
POST_92,isAboutEvent,Cricket
POST_92,isAboutEvent,Cup
POST_92,isAboutEvent,World
POST_92,mentionsEntity,Malaysia
POST_92,mentionsEntity,Men
POST_92,mentionsEntity,Qualifier
POST_92,mentionsEntity,World Cup Asia
POST_92,mentionsEntity,eap qualifier
POST_92,mentionsEntity,for the
POST_92,mentionsEntity,icc men
POST_92,mentionsEntity,s fixtures
POST_92,mentionsEntity,world cup
POST_92,postedAtHour,2
POST_92,postedAtMonth,Oct
POST_92,postedAtYear,2025
POST_93,hasKeyword,asia cup
POST_93,hasSentiment,sent_neutral
POST_93,isAboutEvent,2025
POST_93,isAboutEvent,Asia
POST_93,isAboutEvent,Cup
POST_93,mentionsEntity,Asia Cup India
POST_93,mentionsEntity,Aur
POST_93,mentionsEntity,Chodh
POST_93,mentionsEntity,Indian
POST_93,mentionsEntity,Maa
POST_93,mentionsEntity,Operation Sindoor
POST_93,mentionsEntity,Pakistan
POST_93,mentionsEntity,Zaleel
POST_93,mentionsEntity,are desperate
POST_93,mentionsEntity,aur kitna
POST_93,mentionsEntity,channels the
POST_93,mentionsEntity,cup india
POST_93,mentionsEntity,due to
POST_93,mentionsEntity,i am
POST_93,mentionsEntity,indian boys
POST_93,mentionsEntity,maa ko
POST_93,mentionsEntity,ne hamesha
POST_93,mentionsEntity,operation sindoor
POST_93,mentionsEntity,pakistan from
POST_93,mentionsEntity,pakistan ki
POST_93,mentionsEntity,pakistan ko
POST_93,mentionsEntity,their country
POST_93,mentionsEntity,to asia
POST_93,mentionsEntity,to marry
POST_93,mentionsEntity,watching pakistan
POST_93,mentionsEntity,women there
POST_93,mentionsEntity,zaleel hoga
POST_93,mentionsEntity,zaleel karoge
POST_93,postedAtHour,2
POST_93,postedAtMonth,Oct
POST_93,postedAtYear,2025
POST_94,hasHashtag,#iatcround
POST_94,hasHashtag,#roadtomotogp
POST_94,hasNumber,1
POST_94,hasNumber,5
POST_94,hasSentiment,sent_neutral
POST_94,isAboutEvent,None
POST_94,mentionsEntity,Alfonsi Daquigan
POST_94,mentionsEntity,Asia Talent Cup
POST_94,mentionsEntity,Haruki Matsuyama
POST_94,mentionsEntity,Race
POST_94,mentionsEntity,Repost
POST_94,mentionsEntity,Shingo Iidaka
POST_94,mentionsEntity,alfonsi daquigan
POST_94,mentionsEntity,asia talent
POST_94,mentionsEntity,haruki matsuyama
POST_94,mentionsEntity,repost from
POST_94,mentionsEntity,shingo iidaka
POST_94,postedAtHour,2
POST_94,postedAtMonth,Oct
POST_94,postedAtYear,2025
POST_95,hasKeyword,asia cup
POST_95,hasSentiment,sent_neutral
POST_95,isAboutEvent,2025
POST_95,isAboutEvent,Asia
POST_95,isAboutEvent,Cup
POST_95,mentionsEntity,Asia Cup
POST_95,mentionsEntity,asia cup
POST_95,mentionsEntity,come out
POST_95,mentionsEntity,nhi hai
POST_95,mentionsEntity,of delulu
POST_95,postedAtHour,2
POST_95,postedAtMonth,Oct
POST_95,postedAtYear,2025
POST_96,hasHashtag,#bycottasiacupbut
POST_96,hasKeyword,asia cup
POST_96,hasKeyword,women's world cup
POST_96,hasKeyword,world cup
POST_96,hasSentiment,sent_neutral
POST_96,isAboutEvent,Both
POST_96,isAboutEvent,Events
POST_96,mentionsEntity,Poora Asia
POST_96,mentionsEntity,Smj
POST_96,mentionsEntity,World Cup
POST_96,mentionsEntity,aarha hm
POST_96,mentionsEntity,bakt to
POST_96,mentionsEntity,bat he
POST_96,mentionsEntity,bhi party
POST_96,mentionsEntity,bycottasiacupbut koi
POST_96,mentionsEntity,cup bycott
POST_96,mentionsEntity,cup ki
POST_96,mentionsEntity,indwvspakw women
POST_96,mentionsEntity,kaise deshbakti
POST_96,mentionsEntity,nhi ho
POST_96,mentionsEntity,nhi ker
POST_96,mentionsEntity,poora asia
POST_96,mentionsEntity,rha ye
POST_96,mentionsEntity,s world
POST_96,mentionsEntity,smj nhi
POST_96,postedAtHour,2
POST_96,postedAtMonth,Oct
POST_96,postedAtYear,2025
POST_97,hasKeyword,asia cup
POST_97,hasSentiment,sent_neutral
POST_97,isAboutEvent,2025
POST_97,isAboutEvent,Asia
POST_97,isAboutEvent,Cup
POST_97,mentionsEntity,asia cup
POST_97,postedAtHour,2
POST_97,postedAtMonth,Oct
POST_97,postedAtYear,2025
POST_98,hasKeyword,asia cup
POST_98,hasSentiment,sent_neutral
POST_98,isAboutEvent,2025
POST_98,isAboutEvent,Asia
POST_98,isAboutEvent,Cup
POST_98,mentionsEntity,Asia Cup
POST_98,mentionsEntity,This Jaipur
POST_98,mentionsEntity,What
POST_98,mentionsEntity,asia cup
POST_98,mentionsEntity,guy first
POST_98,mentionsEntity,has opinion
POST_98,mentionsEntity,hypocrite these
POST_98,mentionsEntity,move of
POST_98,mentionsEntity,now he
POST_98,mentionsEntity,on every
POST_98,mentionsEntity,said he
POST_98,mentionsEntity,the asia
POST_98,mentionsEntity,this jaipur
POST_98,mentionsEntity,what a
POST_98,mentionsEntity,would boycott
POST_98,postedAtHour,2
POST_98,postedAtMonth,Oct
POST_98,postedAtYear,2025
POST_99,hasKeyword,asia cup
POST_99,hasKeyword,asia cup odi
POST_99,hasKeyword,asia cup t20
POST_99,hasKeyword,cricket world cup
POST_99,hasKeyword,world cup
POST_99,hasNumber,2026
POST_99,hasNumber,2027
POST_99,hasSentiment,sent_positive
POST_99,isAboutEvent,Both
POST_99,isAboutEvent,Events
POST_99,mentionsEntity,Asia Cup
POST_99,mentionsEntity,India
POST_99,mentionsEntity,Runner Up Asia Cup
POST_99,mentionsEntity,Runner Up Cricket World Cup
POST_99,mentionsEntity,Winner
POST_99,mentionsEntity,World Cup
POST_99,mentionsEntity,asia cup
POST_99,mentionsEntity,cricket world
POST_99,mentionsEntity,runner up
POST_99,mentionsEntity,world cup
POST_99,postedAtHour,2
POST_99,postedAtMonth,Oct
POST_99,postedAtYear,2025
user_100dollarspice,posted,POST_137
user_1xbet_in,posted,POST_3
user__faridkhan,posted,POST_125
user__hypocaust,posted,POST_17
user__hypocaust,posted,POST_18
user_aanchitgovind,posted,POST_138
user_afshar93,posted,POST_131
user_ahmedsaeedi1,posted,POST_106
user_ajayaries12,posted,POST_93
user_ajnabicricketer,posted,POST_179
user_allsportjobs,posted,POST_33
user_alok_arg,posted,POST_97
user_amitava0112,posted,POST_30
user_amitpan21965845,posted,POST_124
user_angoor0aadmi,posted,POST_164
user_anilcherukara,posted,POST_47
user_asianetnewsbn,posted,POST_44
user_atheranewsuk,posted,POST_26
user_bcciwomen,posted,POST_48
user_bcciwomen,posted,POST_61
user_bcciwomen,posted,POST_87
user_bcciwomen,posted,POST_88
user_bhattimajid,posted,POST_177
user_bhushi_m_k,posted,POST_117
user_butterwordblog,posted,POST_21
user_champ_vk18,posted,POST_105
user_chowdar9555,posted,POST_69
user_cricetsprinter,posted,POST_41
user_cricexec,posted,POST_13
user_cricket_world,posted,POST_60
user_cricketndtv,posted,POST_83
user_cricketologist7,posted,POST_163
user_cricketracker,posted,POST_55
user_crickettimeshq,posted,POST_39
user_ddash_ca,posted,POST_108
user_desarcasticbook,posted,POST_180
user_deshmukhdaruk,posted,POST_158
user_desiblitz,posted,POST_27
user_dipranjans43173,posted,POST_37
user_dna,posted,POST_71
user_dnyeko,posted,POST_23
user_doctorofcricket,posted,POST_155
user_donaldgmcrae,posted,POST_20
user_donaldgmcrae,posted,POST_56
user_dsp3105,posted,POST_168
user_dwivediachyut41,posted,POST_19
user_ergomeow,posted,POST_4
user_espncricinfo,posted,POST_76
user_eurasiareview,posted,POST_116
user_fanportofficial,posted,POST_66
user_fim_asia,posted,POST_94
user_globalgisthq,posted,POST_24
user_grok,posted,POST_127
user_grok,posted,POST_141
user_grok,posted,POST_146
user_grok,posted,POST_152
user_grok,posted,POST_157
user_grok,posted,POST_171
user_grok,posted,POST_85
user_hack1872,posted,POST_8
user_hariankompas,posted,POST_139
user_hotrodd41,posted,POST_128
user_iamsameera07,posted,POST_58
user_icc,posted,POST_1
user_iexpresssports,posted,POST_36
user_imran_akram_001,posted,POST_43
user_imsarvada,posted,POST_62
user_imsarvada,posted,POST_63
user_imsarvada,posted,POST_64
user_indiasportshub,posted,POST_46
user_isahilsinha,posted,POST_98
user_itgdsports,posted,POST_57
user_itgdsports,posted,POST_81
user_johnmenadue,posted,POST_161
user_joshia206,posted,POST_104
user_justbehkah,posted,POST_38
user_kairalinews,posted,POST_78
user_kameenee70,posted,POST_162
user_kingranarajput,posted,POST_75
user_kompasklasika,posted,POST_136
user_kridacafe,posted,POST_90
user_krrish_aaryan,posted,POST_153
user_kshitij1250317,posted,POST_154
user_latestly,posted,POST_51
user_latestly,posted,POST_53
user_latestly,posted,POST_79
user_lexdiamonds7,posted,POST_160
user_live_hindustan,posted,POST_72
user_lokmat,posted,POST_16
user_lokmat,posted,POST_68
user_lokmattimeseng,posted,POST_52
user_lordzafton,posted,POST_133
user_makimakina,posted,POST_121
user_malaysiacricket,posted,POST_92
user_manoramanews,posted,POST_59
user_mataonline,posted,POST_82
user_maverickindi18,posted,POST_148
user_mdjaber26059533,posted,POST_178
user_mdsaad10686680,posted,POST_156
user_moto_writer110,posted,POST_114
user_motowarmer,posted,POST_111
user_mtam687,posted,POST_149
user_mugdhamisra,posted,POST_150
user_mykhelcom,posted,POST_89
user_ndtvindia,posted,POST_84
